idSocios;Nombre;Edad;Equipo;EstadoCivil;Estudios
18936;Matías;20;Racing;Casado;Secundario
18937;Mariano;55;San Lorenzo;Casado;Secundario
18938;Anibal;62;Independiente;Casado;Terciario
18939;Agustín;35;River;Soltero;Terciario
18940;Alejandro;57;Estudiantes;Casado;Universitario
18941;Marcelo;67;Rosario Central;Soltero;Terciario
18942;Adrián;31;Gimnasia LP;Soltero;Terciario
18943;Fernando;18;Velez;Soltero;Secundario
18944;Yago;55;Gimnasia LP;Soltero;Secundario
18945;Federico;31;Independiente;Soltero;Secundario
18946;Martín;51;River;Casado;Secundario
18947;Nicolás;28;Rosario Central;Casado;Terciario
18948;Alejandro;66;Velez;Casado;Secundario
18949;Alejo;48;Huracán;Soltero;Terciario
18950;Santiago;51;Estudiantes;Soltero;Universitario
18951;Martín;65;Racing;Casado;Terciario
18952;Mariano;56;Gimnasia LP;Casado;Terciario
18953;Alejo;55;Boca;Soltero;Terciario
18954;Matías;62;River;Soltero;Universitario
18955;Agustín;52;Velez;Casado;Universitario
18956;Javier;49;River;Soltero;Universitario
18957;Mauro;47;River;Casado;Secundario
18958;Federico;70;Independiente;Casado;Terciario
18959;Alejandro;50;Estudiantes;Casado;Terciario
18960;Alejo;50;Boca;Casado;Secundario
18961;Marcelo;52;Newells;Soltero;Universitario
18962;Yago;23;River;Soltero;Secundario
18963;Enrique;44;Estudiantes;Casado;Universitario
18964;Alejo;62;Rosario Central;Casado;Universitario
18965;Alejo;43;River;Casado;Universitario
18966;Adrián;33;Rosario Central;Soltero;Secundario
18967;Santiago;35;Huracán;Soltero;Secundario
18968;Santiago;27;Gimnasia LP;Casado;Terciario
18969;Mariano;41;River;Casado;Secundario
18970;Yago;58;Boca;Soltero;Secundario
18971;Alejandro;30;Estudiantes;Soltero;Universitario
18972;Alejandro;56;San Lorenzo;Casado;Universitario
18973;Daniel;52;Newells;Soltero;Universitario
18974;Javier;56;Racing;Soltero;Secundario
18975;Santiago;46;Racing;Soltero;Secundario
18976;Federico;21;Racing;Casado;Terciario
18977;Yago;41;Independiente;Soltero;Secundario
18978;Alejo;50;Newells;Soltero;Terciario
18979;Agustín;70;Racing;Soltero;Terciario
18980;Daniel;69;Boca;Soltero;Terciario
18981;Alejo;38;Huracán;Soltero;Universitario
18982;Alejo;25;Rosario Central;Casado;Terciario
18983;Yago;65;Velez;Casado;Universitario
18984;Matías;30;San Lorenzo;Soltero;Secundario
18985;Fernando;64;Rosario Central;Soltero;Terciario
18986;Mauro;28;Rosario Central;Soltero;Secundario
18987;Nicolás;46;San Lorenzo;Casado;Universitario
18988;Agustín;41;Gimnasia LP;Soltero;Terciario
18989;Anibal;57;River;Soltero;Terciario
18990;Daniel;34;Rosario Central;Soltero;Universitario
18991;Nicolás;31;Independiente;Casado;Secundario
18992;Agustín;20;Newells;Soltero;Universitario
18993;Juan;48;Gimnasia LP;Casado;Secundario
18994;Luis;30;Newells;Casado;Universitario
18995;Adrián;29;Velez;Soltero;Secundario
18996;Luis;30;Newells;Casado;Terciario
18997;Juan;51;Estudiantes;Soltero;Universitario
18998;Javier;18;Independiente;Soltero;Terciario
18999;Javier;32;Boca;Soltero;Universitario
19000;Adrián;23;Newells;Soltero;Terciario
19001;Martín;43;River;Soltero;Secundario
19002;Enrique;39;Gimnasia LP;Soltero;Universitario
19003;Luis;66;Huracán;Soltero;Secundario
19004;Agustín;25;Independiente;Soltero;Secundario
19005;Yago;62;San Lorenzo;Soltero;Terciario
19006;Santiago;31;Newells;Casado;Secundario
19007;Nicolás;37;San Lorenzo;Soltero;Secundario
19008;Federico;64;Estudiantes;Casado;Universitario
19009;Anibal;19;San Lorenzo;Soltero;Universitario
19010;Juan;25;Rosario Central;Casado;Universitario
19011;Martín;37;Huracán;Casado;Terciario
19012;Alejo;18;Estudiantes;Casado;Universitario
19013;Fernando;69;Racing;Casado;Universitario
19014;Alejo;49;River;Casado;Terciario
19015;Yago;22;Estudiantes;Casado;Universitario
19016;Alejandro;69;San Lorenzo;Casado;Terciario
19017;Anibal;65;Velez;Casado;Terciario
19018;Matías;27;Velez;Casado;Universitario
19019;Juan;40;Racing;Soltero;Universitario
19020;Federico;29;San Lorenzo;Casado;Terciario
19021;Martín;49;Boca;Casado;Terciario
19022;Mariano;49;Rosario Central;Soltero;Secundario
19023;Matías;66;Velez;Soltero;Universitario
19024;Luis;62;Estudiantes;Soltero;Terciario
19025;Alejo;41;Gimnasia LP;Soltero;Secundario
19026;Agustín;70;Rosario Central;Soltero;Terciario
19027;Alejo;63;Boca;Soltero;Secundario
19028;Alejandro;44;San Lorenzo;Casado;Secundario
19029;Federico;58;Estudiantes;Soltero;Universitario
19030;Nicolás;68;River;Casado;Secundario
19031;Daniel;64;Rosario Central;Soltero;Universitario
19032;Santiago;40;Boca;Casado;Terciario
19033;Marcelo;56;Velez;Soltero;Terciario
19034;Marcelo;19;Racing;Casado;Universitario
19035;Nicolás;31;Velez;Soltero;Universitario
19036;Daniel;26;Rosario Central;Casado;Terciario
19037;Nicolás;21;Huracán;Casado;Terciario
19038;Nicolás;64;Estudiantes;Soltero;Terciario
19039;Javier;51;Racing;Soltero;Terciario
19040;Marcelo;24;Boca;Casado;Universitario
19041;Federico;31;Racing;Casado;Terciario
19042;Javier;25;Independiente;Soltero;Secundario
19043;Alejo;62;River;Casado;Universitario
19044;Alejo;18;Independiente;Casado;Terciario
19045;Matías;48;Velez;Soltero;Terciario
19046;Nicolás;59;Huracán;Soltero;Terciario
19047;Matías;36;Boca;Soltero;Secundario
19048;Enrique;68;Velez;Casado;Secundario
19049;Mauro;39;San Lorenzo;Soltero;Terciario
19050;Santiago;67;Boca;Soltero;Terciario
19051;Luis;30;Racing;Soltero;Terciario
19052;Alejo;46;Rosario Central;Casado;Terciario
19053;Juan;45;San Lorenzo;Soltero;Universitario
19054;Agustín;23;Velez;Soltero;Terciario
19055;Federico;23;Racing;Soltero;Terciario
19056;Alejandro;32;Boca;Casado;Universitario
19057;Federico;21;River;Casado;Secundario
19058;Luis;27;Huracán;Soltero;Secundario
19059;Matías;27;Boca;Soltero;Terciario
19060;Nicolás;70;Estudiantes;Casado;Terciario
19061;Juan;51;Rosario Central;Casado;Universitario
19062;Agustín;46;Velez;Soltero;Secundario
19063;Nicolás;53;Velez;Soltero;Universitario
19064;Daniel;52;Newells;Casado;Secundario
19065;Daniel;37;Racing;Casado;Secundario
19066;Luis;70;Racing;Casado;Terciario
19067;Anibal;25;San Lorenzo;Soltero;Universitario
19068;Fernando;22;Rosario Central;Casado;Secundario
19069;Agustín;61;Newells;Soltero;Terciario
19070;Enrique;45;Racing;Casado;Terciario
19071;Nicolás;65;Gimnasia LP;Casado;Terciario
19072;Alejo;69;Gimnasia LP;Casado;Terciario
19073;Anibal;61;Gimnasia LP;Soltero;Universitario
19074;Nicolás;44;River;Casado;Secundario
19075;Matías;48;Huracán;Soltero;Terciario
19076;Daniel;63;River;Soltero;Universitario
19077;Daniel;53;Racing;Soltero;Universitario
19078;Enrique;45;Independiente;Casado;Terciario
19079;Adrián;55;Estudiantes;Casado;Secundario
19080;Mariano;62;Velez;Soltero;Secundario
19081;Agustín;67;Gimnasia LP;Soltero;Terciario
19082;Mauro;54;Estudiantes;Soltero;Secundario
19083;Agustín;29;Rosario Central;Soltero;Universitario
19084;Adrián;34;Independiente;Casado;Universitario
19085;Nicolás;61;Racing;Soltero;Terciario
19086;Nicolás;62;Racing;Casado;Terciario
19087;Mauro;43;Huracán;Soltero;Secundario
19088;Alejandro;57;River;Soltero;Secundario
19089;Federico;63;Gimnasia LP;Soltero;Terciario
19090;Yago;57;River;Soltero;Secundario
19091;Alejo;61;Velez;Casado;Terciario
19092;Alejo;40;Gimnasia LP;Soltero;Universitario
19093;Mauro;51;Boca;Soltero;Universitario
19094;Fernando;64;Gimnasia LP;Soltero;Terciario
19095;Anibal;25;Gimnasia LP;Soltero;Terciario
19096;Anibal;36;Gimnasia LP;Soltero;Secundario
19097;Yago;47;Gimnasia LP;Soltero;Terciario
19098;Juan;69;Rosario Central;Casado;Terciario
19099;Alejandro;50;Independiente;Casado;Secundario
19100;Fernando;36;Velez;Casado;Terciario
19101;Nicolás;70;Gimnasia LP;Casado;Universitario
19102;Agustín;39;San Lorenzo;Soltero;Secundario
19103;Fernando;42;Estudiantes;Soltero;Terciario
19104;Fernando;27;Racing;Casado;Terciario
19105;Nicolás;44;Rosario Central;Casado;Universitario
19106;Nicolás;60;Racing;Soltero;Secundario
19107;Alejo;21;Rosario Central;Casado;Universitario
19108;Enrique;31;San Lorenzo;Casado;Universitario
19109;Enrique;18;Estudiantes;Soltero;Secundario
19110;Marcelo;35;Boca;Soltero;Secundario
19111;Juan;59;San Lorenzo;Casado;Secundario
19112;Juan;38;San Lorenzo;Soltero;Terciario
19113;Mariano;66;Huracán;Soltero;Universitario
19114;Javier;51;Independiente;Casado;Universitario
19115;Mauro;25;Newells;Casado;Terciario
19116;Alejo;28;Independiente;Casado;Universitario
19117;Federico;19;Newells;Soltero;Terciario
19118;Agustín;36;River;Casado;Universitario
19119;Luis;63;Estudiantes;Casado;Terciario
19120;Juan;21;Estudiantes;Casado;Universitario
19121;Federico;60;Independiente;Casado;Terciario
19122;Alejo;30;Estudiantes;Soltero;Universitario
19123;Mauro;23;Gimnasia LP;Casado;Universitario
19124;Yago;25;Rosario Central;Casado;Universitario
19125;Enrique;33;Gimnasia LP;Soltero;Terciario
19126;Yago;62;San Lorenzo;Soltero;Secundario
19127;Anibal;68;Rosario Central;Soltero;Universitario
19128;Marcelo;26;Velez;Casado;Universitario
19129;Santiago;50;San Lorenzo;Casado;Secundario
19130;Federico;27;Rosario Central;Soltero;Terciario
19131;Fernando;48;River;Casado;Universitario
19132;Yago;57;Huracán;Casado;Terciario
19133;Enrique;23;River;Casado;Universitario
19134;Alejo;40;Independiente;Casado;Terciario
19135;Nicolás;40;Racing;Soltero;Terciario
19136;Marcelo;33;Velez;Casado;Secundario
19137;Alejandro;25;Boca;Casado;Secundario
19138;Martín;47;Boca;Soltero;Secundario
19139;Marcelo;63;San Lorenzo;Casado;Secundario
19140;Nicolás;33;Velez;Casado;Terciario
19141;Javier;20;Racing;Soltero;Terciario
19142;Agustín;22;Rosario Central;Soltero;Terciario
19143;Alejo;70;Huracán;Soltero;Universitario
19144;Juan;43;Velez;Casado;Terciario
19145;Daniel;66;Gimnasia LP;Soltero;Secundario
19146;Luis;21;Gimnasia LP;Soltero;Secundario
19147;Agustín;24;San Lorenzo;Soltero;Universitario
19148;Javier;40;Independiente;Soltero;Universitario
19149;Nicolás;27;River;Casado;Universitario
19150;Matías;47;San Lorenzo;Soltero;Universitario
19151;Luis;43;Independiente;Casado;Secundario
19152;Nicolás;68;Velez;Soltero;Universitario
19153;Yago;43;Rosario Central;Soltero;Universitario
19154;Javier;49;Boca;Casado;Terciario
19155;Yago;27;Rosario Central;Soltero;Universitario
19156;Enrique;20;Independiente;Casado;Secundario
19157;Marcelo;61;Estudiantes;Casado;Universitario
19158;Juan;43;River;Casado;Universitario
19159;Anibal;27;River;Casado;Secundario
19160;Luis;50;Velez;Casado;Universitario
19161;Federico;30;Independiente;Soltero;Terciario
19162;Anibal;33;Newells;Casado;Secundario
19163;Agustín;59;Estudiantes;Soltero;Secundario
19164;Mauro;49;River;Soltero;Secundario
19165;Adrián;60;River;Casado;Terciario
19166;Mauro;36;Velez;Soltero;Universitario
19167;Matías;33;Gimnasia LP;Soltero;Secundario
19168;Fernando;42;Newells;Soltero;Secundario
19169;Mariano;22;Estudiantes;Casado;Universitario
19170;Adrián;44;Rosario Central;Soltero;Secundario
19171;Nicolás;20;Gimnasia LP;Casado;Secundario
19172;Mariano;65;San Lorenzo;Casado;Terciario
19173;Martín;41;Estudiantes;Casado;Universitario
19174;Matías;25;Racing;Soltero;Universitario
19175;Alejo;66;Racing;Casado;Terciario
19176;Luis;28;Rosario Central;Casado;Terciario
19177;Enrique;28;Boca;Casado;Terciario
19178;Fernando;69;Gimnasia LP;Soltero;Terciario
19179;Alejo;51;Gimnasia LP;Soltero;Universitario
19180;Javier;45;Newells;Soltero;Universitario
19181;Nicolás;24;Huracán;Soltero;Universitario
19182;Anibal;51;Racing;Soltero;Terciario
19183;Matías;22;San Lorenzo;Casado;Terciario
19184;Martín;63;Estudiantes;Soltero;Universitario
19185;Mariano;34;Racing;Soltero;Secundario
19186;Luis;55;Independiente;Casado;Secundario
19187;Matías;67;San Lorenzo;Soltero;Terciario
19188;Mariano;46;San Lorenzo;Soltero;Terciario
19189;Daniel;37;River;Soltero;Terciario
19190;Matías;26;Estudiantes;Soltero;Universitario
19191;Alejo;66;San Lorenzo;Casado;Universitario
19192;Anibal;33;Racing;Casado;Terciario
19193;Anibal;67;Huracán;Casado;Secundario
19194;Mariano;19;Racing;Soltero;Universitario
19195;Javier;61;Independiente;Casado;Terciario
19196;Mariano;24;Rosario Central;Casado;Secundario
19197;Juan;58;Racing;Casado;Secundario
19198;Mariano;56;Gimnasia LP;Soltero;Terciario
19199;Fernando;33;Rosario Central;Soltero;Terciario
19200;Nicolás;59;Gimnasia LP;Casado;Universitario
19201;Daniel;51;Velez;Casado;Secundario
19202;Enrique;64;Huracán;Soltero;Secundario
19203;Alejo;59;Huracán;Casado;Universitario
19204;Enrique;38;Huracán;Soltero;Universitario
19205;Marcelo;18;Boca;Soltero;Universitario
19206;Fernando;65;River;Casado;Terciario
19207;Nicolás;28;Huracán;Casado;Universitario
19208;Federico;34;River;Soltero;Universitario
19209;Adrián;29;Gimnasia LP;Soltero;Universitario
19210;Enrique;68;San Lorenzo;Casado;Secundario
19211;Mauro;22;Rosario Central;Casado;Universitario
19212;Daniel;49;Newells;Soltero;Universitario
19213;Anibal;39;Racing;Soltero;Terciario
19214;Juan;64;Rosario Central;Casado;Universitario
19215;Mariano;62;River;Soltero;Terciario
19216;Anibal;39;Boca;Casado;Secundario
19217;Matías;65;Boca;Casado;Secundario
19218;Juan;58;River;Soltero;Terciario
19219;Matías;43;Newells;Soltero;Universitario
19220;Javier;45;Estudiantes;Soltero;Secundario
19221;Enrique;53;River;Casado;Universitario
19222;Juan;31;Boca;Soltero;Secundario
19223;Alejandro;49;Huracán;Casado;Terciario
19224;Anibal;60;Boca;Casado;Universitario
19225;Matías;39;Independiente;Casado;Universitario
19226;Agustín;56;Boca;Casado;Secundario
19227;Luis;67;San Lorenzo;Soltero;Secundario
19228;Yago;56;Estudiantes;Casado;Terciario
19229;Enrique;53;Boca;Casado;Secundario
19230;Mauro;41;Boca;Casado;Secundario
19231;Adrián;65;Velez;Soltero;Secundario
19232;Daniel;20;Velez;Casado;Secundario
19233;Marcelo;69;Racing;Soltero;Terciario
19234;Anibal;70;Rosario Central;Soltero;Secundario
19235;Adrián;40;Newells;Casado;Universitario
19236;Luis;53;Independiente;Soltero;Universitario
19237;Juan;29;Huracán;Casado;Universitario
19238;Yago;64;San Lorenzo;Casado;Secundario
19239;Juan;59;San Lorenzo;Soltero;Terciario
19240;Nicolás;56;Velez;Casado;Universitario
19241;Santiago;66;Racing;Soltero;Terciario
19242;Matías;44;Gimnasia LP;Soltero;Universitario
19243;Adrián;67;Gimnasia LP;Casado;Terciario
19244;Santiago;24;Gimnasia LP;Soltero;Secundario
19245;Matías;43;Boca;Casado;Universitario
19246;Matías;47;Independiente;Casado;Universitario
19247;Juan;28;Huracán;Casado;Secundario
19248;Adrián;24;Boca;Casado;Universitario
19249;Marcelo;45;Newells;Casado;Secundario
19250;Martín;61;San Lorenzo;Casado;Universitario
19251;Javier;33;Rosario Central;Casado;Terciario
19252;Mariano;49;Velez;Soltero;Secundario
19253;Alejandro;49;Rosario Central;Casado;Secundario
19254;Adrián;45;Gimnasia LP;Casado;Universitario
19255;Alejandro;37;Independiente;Soltero;Terciario
19256;Luis;54;River;Soltero;Universitario
19257;Javier;27;Rosario Central;Casado;Terciario
19258;Adrián;35;River;Casado;Terciario
19259;Adrián;44;Independiente;Soltero;Secundario
19260;Fernando;19;Rosario Central;Casado;Terciario
19261;Alejo;36;Estudiantes;Casado;Terciario
19262;Adrián;33;San Lorenzo;Soltero;Secundario
19263;Luis;55;Racing;Soltero;Secundario
19264;Agustín;39;Independiente;Soltero;Secundario
19265;Adrián;60;Gimnasia LP;Soltero;Secundario
19266;Matías;18;Boca;Casado;Terciario
19267;Adrián;43;Gimnasia LP;Casado;Terciario
19268;Marcelo;46;Rosario Central;Soltero;Secundario
19269;Adrián;53;Newells;Soltero;Secundario
19270;Martín;44;Independiente;Casado;Secundario
19271;Nicolás;23;Estudiantes;Soltero;Universitario
19272;Alejandro;42;Newells;Soltero;Secundario
19273;Yago;55;Velez;Soltero;Secundario
19274;Alejandro;37;Rosario Central;Soltero;Secundario
19275;Marcelo;69;Huracán;Soltero;Secundario
19276;Mauro;22;Newells;Casado;Terciario
19277;Adrián;60;Gimnasia LP;Soltero;Terciario
19278;Adrián;27;Independiente;Soltero;Secundario
19279;Nicolás;20;Estudiantes;Casado;Secundario
19280;Luis;27;River;Casado;Universitario
19281;Enrique;51;Rosario Central;Casado;Terciario
19282;Alejo;34;Velez;Soltero;Secundario
19283;Daniel;40;Estudiantes;Soltero;Terciario
19284;Mauro;33;Rosario Central;Casado;Secundario
19285;Javier;67;Racing;Casado;Terciario
19286;Nicolás;26;Newells;Casado;Secundario
19287;Fernando;20;Independiente;Soltero;Secundario
19288;Martín;56;Independiente;Casado;Secundario
19289;Martín;43;Velez;Casado;Universitario
19290;Nicolás;30;Rosario Central;Soltero;Terciario
19291;Yago;48;Rosario Central;Casado;Terciario
19292;Daniel;32;Independiente;Casado;Terciario
19293;Fernando;59;Gimnasia LP;Soltero;Universitario
19294;Mariano;54;Huracán;Casado;Secundario
19295;Federico;19;Boca;Soltero;Terciario
19296;Santiago;35;Gimnasia LP;Soltero;Terciario
19297;Juan;37;Huracán;Casado;Secundario
19298;Federico;59;Gimnasia LP;Soltero;Secundario
19299;Mariano;19;Estudiantes;Soltero;Secundario
19300;Anibal;25;San Lorenzo;Casado;Universitario
19301;Santiago;32;Velez;Soltero;Terciario
19302;Yago;63;Velez;Soltero;Terciario
19303;Enrique;66;Gimnasia LP;Soltero;Terciario
19304;Adrián;29;Gimnasia LP;Soltero;Universitario
19305;Adrián;18;Gimnasia LP;Casado;Universitario
19306;Santiago;50;Independiente;Casado;Secundario
19307;Juan;51;Huracán;Soltero;Secundario
19308;Nicolás;69;Boca;Soltero;Terciario
19309;Luis;40;Racing;Casado;Secundario
19310;Juan;48;Newells;Soltero;Secundario
19311;Mauro;64;Boca;Casado;Terciario
19312;Martín;18;River;Soltero;Universitario
19313;Juan;43;San Lorenzo;Soltero;Secundario
19314;Yago;26;River;Soltero;Secundario
19315;Anibal;25;Boca;Soltero;Universitario
19316;Fernando;30;Velez;Soltero;Secundario
19317;Mauro;45;River;Casado;Terciario
19318;Luis;44;Racing;Soltero;Terciario
19319;Yago;66;Estudiantes;Soltero;Terciario
19320;Javier;32;Newells;Casado;Terciario
19321;Juan;57;Boca;Casado;Terciario
19322;Enrique;26;Independiente;Soltero;Universitario
19323;Mariano;41;Boca;Soltero;Terciario
19324;Anibal;47;Independiente;Casado;Secundario
19325;Marcelo;34;Gimnasia LP;Casado;Terciario
19326;Nicolás;61;Gimnasia LP;Casado;Secundario
19327;Fernando;38;Newells;Soltero;Terciario
19328;Mauro;67;Racing;Soltero;Universitario
19329;Alejandro;50;Independiente;Soltero;Secundario
19330;Matías;21;San Lorenzo;Soltero;Terciario
19331;Anibal;68;Newells;Casado;Secundario
19332;Martín;70;Independiente;Casado;Secundario
19333;Alejandro;21;Boca;Soltero;Universitario
19334;Javier;42;San Lorenzo;Casado;Terciario
19335;Anibal;33;Racing;Soltero;Secundario
19336;Juan;35;Huracán;Casado;Universitario
19337;Enrique;57;Newells;Casado;Terciario
19338;Adrián;48;Gimnasia LP;Casado;Universitario
19339;Yago;43;Gimnasia LP;Soltero;Secundario
19340;Federico;47;River;Casado;Terciario
19341;Adrián;61;Racing;Soltero;Universitario
19342;Fernando;47;Velez;Soltero;Universitario
19343;Federico;42;Velez;Casado;Universitario
19344;Adrián;47;San Lorenzo;Soltero;Universitario
19345;Anibal;62;Rosario Central;Soltero;Terciario
19346;Martín;21;Boca;Casado;Terciario
19347;Mauro;20;Newells;Casado;Secundario
19348;Juan;34;San Lorenzo;Soltero;Universitario
19349;Alejo;34;Huracán;Soltero;Secundario
19350;Javier;68;Newells;Casado;Universitario
19351;Juan;66;Huracán;Soltero;Universitario
19352;Federico;45;Estudiantes;Soltero;Terciario
19353;Alejo;60;River;Soltero;Terciario
19354;Federico;48;Estudiantes;Casado;Secundario
19355;Enrique;56;San Lorenzo;Casado;Terciario
19356;Mauro;22;Independiente;Casado;Universitario
19357;Daniel;59;Boca;Casado;Terciario
19358;Marcelo;46;Gimnasia LP;Casado;Universitario
19359;Mauro;25;River;Casado;Secundario
19360;Nicolás;59;River;Soltero;Universitario
19361;Alejandro;37;Velez;Casado;Universitario
19362;Federico;67;River;Casado;Secundario
19363;Marcelo;63;Boca;Casado;Universitario
19364;Federico;43;Racing;Casado;Secundario
19365;Marcelo;41;Velez;Casado;Terciario
19366;Juan;38;Huracán;Soltero;Terciario
19367;Alejo;47;Velez;Casado;Terciario
19368;Javier;66;River;Casado;Secundario
19369;Daniel;45;River;Casado;Terciario
19370;Yago;23;Estudiantes;Casado;Secundario
19371;Alejo;23;Estudiantes;Casado;Terciario
19372;Marcelo;25;Gimnasia LP;Soltero;Secundario
19373;Martín;55;Velez;Casado;Universitario
19374;Luis;56;Racing;Casado;Universitario
19375;Matías;43;San Lorenzo;Casado;Universitario
19376;Mauro;47;Boca;Casado;Secundario
19377;Fernando;61;River;Soltero;Secundario
19378;Yago;65;Racing;Soltero;Universitario
19379;Alejo;60;Rosario Central;Soltero;Terciario
19380;Yago;60;Boca;Soltero;Secundario
19381;Anibal;49;Racing;Casado;Secundario
19382;Agustín;55;Estudiantes;Soltero;Secundario
19383;Alejandro;32;Newells;Casado;Universitario
19384;Anibal;43;Boca;Soltero;Secundario
19385;Yago;55;Gimnasia LP;Casado;Terciario
19386;Yago;31;Estudiantes;Casado;Universitario
19387;Mauro;40;San Lorenzo;Soltero;Universitario
19388;Daniel;67;Rosario Central;Casado;Terciario
19389;Mauro;51;San Lorenzo;Casado;Universitario
19390;Enrique;69;Velez;Soltero;Secundario
19391;Juan;68;Racing;Soltero;Secundario
19392;Mariano;37;River;Casado;Secundario
19393;Matías;63;Gimnasia LP;Casado;Terciario
19394;Martín;38;Rosario Central;Soltero;Secundario
19395;Matías;43;Rosario Central;Soltero;Secundario
19396;Matías;53;River;Casado;Secundario
19397;Enrique;30;Gimnasia LP;Casado;Universitario
19398;Juan;46;Velez;Casado;Terciario
19399;Agustín;48;Huracán;Soltero;Secundario
19400;Fernando;26;Huracán;Soltero;Secundario
19401;Luis;52;Estudiantes;Soltero;Universitario
19402;Nicolás;39;Racing;Soltero;Secundario
19403;Mauro;22;Velez;Casado;Secundario
19404;Fernando;33;Boca;Casado;Universitario
19405;Matías;22;Estudiantes;Casado;Terciario
19406;Luis;36;River;Casado;Terciario
19407;Alejo;40;Estudiantes;Soltero;Universitario
19408;Javier;67;Gimnasia LP;Casado;Universitario
19409;Alejandro;35;Newells;Soltero;Terciario
19410;Daniel;61;Rosario Central;Soltero;Universitario
19411;Adrián;38;Newells;Casado;Terciario
19412;Yago;29;River;Soltero;Universitario
19413;Nicolás;39;Racing;Casado;Secundario
19414;Javier;60;Velez;Soltero;Universitario
19415;Yago;57;Gimnasia LP;Casado;Secundario
19416;Nicolás;59;Gimnasia LP;Soltero;Universitario
19417;Matías;40;Gimnasia LP;Casado;Universitario
19418;Agustín;62;Estudiantes;Soltero;Universitario
19419;Luis;54;Velez;Soltero;Secundario
19420;Javier;35;Independiente;Soltero;Terciario
19421;Yago;55;Gimnasia LP;Soltero;Secundario
19422;Enrique;47;Rosario Central;Casado;Terciario
19423;Javier;22;Newells;Casado;Terciario
19424;Martín;44;Boca;Soltero;Terciario
19425;Agustín;20;Velez;Soltero;Secundario
19426;Agustín;43;Gimnasia LP;Casado;Universitario
19427;Agustín;45;Gimnasia LP;Casado;Secundario
19428;Luis;70;Rosario Central;Casado;Secundario
19429;Marcelo;57;San Lorenzo;Soltero;Secundario
19430;Agustín;27;Huracán;Soltero;Secundario
19431;Santiago;53;Gimnasia LP;Casado;Secundario
19432;Anibal;49;Newells;Casado;Universitario
19433;Alejo;63;Independiente;Casado;Terciario
19434;Nicolás;35;Newells;Soltero;Universitario
19435;Adrián;39;Rosario Central;Soltero;Terciario
19436;Agustín;22;Newells;Soltero;Universitario
19437;Fernando;51;Rosario Central;Soltero;Universitario
19438;Anibal;68;Estudiantes;Casado;Terciario
19439;Luis;41;Boca;Casado;Universitario
19440;Nicolás;48;Velez;Casado;Terciario
19441;Adrián;25;Velez;Casado;Secundario
19442;Federico;37;River;Soltero;Secundario
19443;Anibal;69;River;Casado;Secundario
19444;Luis;47;Independiente;Soltero;Secundario
19445;Marcelo;29;Gimnasia LP;Soltero;Universitario
19446;Martín;54;River;Casado;Secundario
19447;Martín;56;Newells;Soltero;Secundario
19448;Luis;60;Racing;Casado;Terciario
19449;Alejo;56;Racing;Casado;Universitario
19450;Martín;67;Newells;Casado;Universitario
19451;Federico;19;Rosario Central;Casado;Secundario
19452;Federico;69;Velez;Soltero;Terciario
19453;Alejo;18;Velez;Casado;Terciario
19454;Anibal;20;Newells;Casado;Universitario
19455;Nicolás;47;Newells;Casado;Terciario
19456;Alejandro;23;Velez;Casado;Terciario
19457;Santiago;24;Rosario Central;Casado;Secundario
19458;Alejandro;32;Racing;Soltero;Universitario
19459;Santiago;60;Boca;Soltero;Secundario
19460;Fernando;41;Velez;Soltero;Secundario
19461;Santiago;58;San Lorenzo;Soltero;Universitario
19462;Adrián;39;Huracán;Casado;Terciario
19463;Luis;45;San Lorenzo;Soltero;Secundario
19464;Alejandro;67;San Lorenzo;Casado;Universitario
19465;Daniel;50;Velez;Casado;Terciario
19466;Santiago;23;San Lorenzo;Casado;Secundario
19467;Daniel;45;Newells;Casado;Secundario
19468;Agustín;53;San Lorenzo;Soltero;Secundario
19469;Adrián;35;Independiente;Soltero;Universitario
19470;Martín;28;Huracán;Casado;Universitario
19471;Adrián;36;Velez;Soltero;Universitario
19472;Agustín;22;Huracán;Casado;Terciario
19473;Federico;50;Rosario Central;Casado;Terciario
19474;Javier;48;Velez;Soltero;Secundario
19475;Agustín;28;Boca;Soltero;Universitario
19476;Alejandro;49;Racing;Casado;Terciario
19477;Daniel;29;Rosario Central;Soltero;Universitario
19478;Yago;40;River;Soltero;Universitario
19479;Adrián;40;Boca;Soltero;Universitario
19480;Fernando;42;Huracán;Casado;Universitario
19481;Nicolás;51;San Lorenzo;Casado;Secundario
19482;Martín;53;Huracán;Casado;Secundario
19483;Mauro;19;Rosario Central;Soltero;Terciario
19484;Daniel;64;Independiente;Soltero;Secundario
19485;Santiago;51;Huracán;Soltero;Universitario
19486;Daniel;23;Estudiantes;Soltero;Universitario
19487;Fernando;59;Newells;Soltero;Terciario
19488;Alejo;42;Huracán;Casado;Universitario
19489;Alejo;56;Huracán;Casado;Secundario
19490;Javier;50;River;Soltero;Secundario
19491;Alejo;67;Estudiantes;Casado;Universitario
19492;Enrique;41;Boca;Soltero;Universitario
19493;Juan;65;Estudiantes;Casado;Secundario
19494;Daniel;65;Racing;Casado;Universitario
19495;Enrique;60;San Lorenzo;Casado;Secundario
19496;Javier;28;San Lorenzo;Soltero;Terciario
19497;Mariano;25;San Lorenzo;Soltero;Universitario
19498;Javier;44;Huracán;Casado;Secundario
19499;Enrique;55;Rosario Central;Soltero;Universitario
